img_id,turn_index,source_img,target_img,instruction
352276,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/352276-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/352276-output2.png,have a duck swim in the tub of water
37009,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/37009-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/37009-output1.png,let the person wear a skirt
533807,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/533807-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/533807-output1.png,swap the birds for rats
533807,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/533807-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/533807-output2.png,remove the cars in the back
453050,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/453050-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/453050-output1.png,Let's add a table in the room.
453050,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/453050-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/453050-output2.png,Let's add a snake on the floor.
411941,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/411941-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/411941-output1.png,Let the trash can be filled with trash.
374977,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/374977-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/374977-output1.png,erase the cat and edit a boat in it's place
96854,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/96854-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/96854-output1.png,put burgers instead of hot dogs
96854,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/96854-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/96854-output2.png,remove the onions from the bowl and put french fries in place
132654,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/132654-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/132654-output1.png,the bowl needs to be full of meat.
132654,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/132654-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/132654-output2.png,the bowl should be red.
132654,3,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/132654-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/132654-output3.png,Can we have a sofa next to the cat?
213021,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/213021-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/213021-output1.png,What if the there is a dog on the bed?
456569,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/456569-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/456569-output1.png,let the giraffes eat ripe yellow leaves
456569,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/456569-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/456569-output2.png,let a lion sleep near the giraffes
456569,3,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/456569-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/456569-output3.png,let trees border the zoo
198947,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/198947-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/198947-output1.png,turn the dog into a balloon
16403,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/16403-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/16403-output1.png,Make the background a county fair.
16403,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/16403-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/16403-output2.png,Have him wear a cowboy hat.
16403,3,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/16403-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/16403-output3.png,Change the shirt to plaid
223599,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/223599-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/223599-output1.png,leave only oranges on the fruit pile
417823,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/417823-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/417823-output1.png,have the black bird sit in a lawn chair.
417823,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/417823-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/417823-output2.png,have the bird under an umbrella
417823,3,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/417823-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/417823-output3.png,add a tree
323791,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/323791-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/323791-output1.png,swap the man for a robot
323791,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/323791-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/323791-output2.png,make the kite turn into an airplane
401455,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/401455-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/401455-output1.png,make the sheep  a pony
253970,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/253970-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/253970-output1.png,Let the book be closed.
233169,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/233169-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/233169-output1.png,put a shirt on the cat
233169,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/233169-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/233169-output2.png,erase the keyboard and make the cat just sit on the desk
222908,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/222908-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/222908-output1.png,Put a cat on the sofa.
265777,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/265777-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/265777-output1.png,Make it a pepperoni pizza.
265777,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/265777-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/265777-output2.png,Give the woman glasses.
265777,3,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/265777-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/265777-output3.png,Remove one of the wine glasses.
99372,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/99372-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/99372-output1.png,give the bird an apple to eat
99372,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/99372-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/99372-output2.png,turn the bird black
332775,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/332775-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/332775-output1.png,Let the cat's eyes turn blue.
137591,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/137591-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/137591-output1.png,make the zebra happy
137591,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/137591-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/137591-output2.png,make the ears bigger
331093,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/331093-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/331093-output1.png,Let the truck be replaced by a police car.
45942,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/45942-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/45942-output1.png,Put a hill behind the the man.
45942,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/45942-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/45942-output2.png,Can he hold a log of wood?
45942,3,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/45942-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/45942-output3.png,Put a house on the hill.
205299,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/205299-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/205299-output1.png,make the man hold a wine bottle
379441,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/379441-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/379441-output1.png,Add a sleeping person to the couch.
335909,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/335909-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/335909-output1.png,Put a ski mask on the woman.
335909,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/335909-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/335909-output2.png,Make the skis a snowboard.
335909,3,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/335909-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/335909-output3.png,Put in a wolf chasing the woman.
495122,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/495122-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/495122-output1.png,place a panda in the kitchen
495122,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/495122-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/495122-output2.png,put a balloon cat in the picture
144298,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/144298-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/144298-output1.png,Put a bicycle next to the bus.
537620,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/537620-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/537620-output1.png,change the motor scooter to a limousine
537620,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/537620-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/537620-output2.png,add a puppy
411384,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/411384-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/411384-output1.png,add a stop sign on the meter
411384,2,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/411384-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/411384-output2.png,remove the mail boxes
411384,3,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/411384-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/411384-output3.png,let the building be a red brick building
540682,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/540682-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/540682-output1.png,change the bus color to blue
383704,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/383704-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/383704-output1.png,The man should be wearing a watch.
385070,1,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/385070-input.png,/home/jovyan/BA/Github/MagicBrush/train-00001-of-00051-7fc041c6c75c7a1b/385070-output1.png,Remove the beer.
185623,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/185623-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/185623-output1.png,Could it be a sandwich?
185623,2,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/185623-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/185623-output2.png,Put a glass bottle next to the sandwich.
470862,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/470862-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/470862-output1.png,let the cat be laughing
196676,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/196676-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/196676-output1.png,have the cow singing to a microphone
93946,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/93946-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/93946-output1.png,Remove the adult.
93946,2,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/93946-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/93946-output2.png,Cook the pizzas.
205391,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/205391-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/205391-output1.png,Replace the hat with a crown.
205391,2,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/205391-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/205391-output2.png,Remove the fire exit sign.
444207,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/444207-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/444207-output1.png,put a cat on the table
444207,2,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/444207-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/444207-output2.png,place a dog on the couch
71711,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/71711-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/71711-output1.png,Have the airplanes be made out of legos.
71711,2,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/71711-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/71711-output2.png,Have a superhero janitor mopping the floor.
71711,3,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/71711-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/71711-output3.png,Put a large skylight window overhead.
52956,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/52956-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/52956-output1.png,put a chocolate cake on the plate instead of ice cream and berries
5713,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/5713-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/5713-output1.png,Let the two boys close their mouths.
231508,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/231508-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/231508-output1.png,Remove the basketball players and basketball hoop.
337843,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/337843-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/337843-output1.png,let the man wear a yellow shirt
337843,2,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/337843-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/337843-output2.png,let the boy have spiked hair
337843,3,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/337843-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/337843-output3.png,replace the red obstacle with a trashcan
273253,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/273253-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/273253-output1.png,let the glove be red
273253,2,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/273253-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/273253-output2.png,add a rat
273253,3,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/273253-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/273253-output3.png,add a tennis ball
73729,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/73729-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/73729-output1.png,Let the cat be replaced by a small and brown one.
67537,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/67537-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/67537-output1.png,One woman should be wearing a crown.
238347,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/238347-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/238347-output1.png,remove the fire hydrant
238347,2,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/238347-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/238347-output2.png,let a man skate on the skateboard
238347,3,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/238347-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/238347-output3.png,let there be a ramp on the skateboard
270175,1,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/270175-input.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/270175-output1.png,change the pink car to a white car
270175,2,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/270175-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/270175-output2.png,remove mopeds and motorcycles on the left street
270175,3,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/270175-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00023-of-00051-581ce36816474c33/270175-output3.png,add a dog next to the white car
